URL,cookie_name,cookie_value,domain,path,expiry,secure,httpOnly,sameSite,size,server,HSTS,X-Frame-Options,CSP,HTTPS
vans.com.pe,_tracking_consent,%7B%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22m%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%2C%22region%22%3A%22PELMA%22%2C%22reg%22%3A%22%22%2C%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D,.vans.com.pe,/,1759993123,False,False,Lax,345,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
vans.com.pe,_ga_33JL4K2JM4,GS1.1.1728457124.1.0.1728457124.60.0.0,.vans.com.pe,/,1763017124,False,False,Lax,38,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
vans.com.pe,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D,.vans.com.pe,/,1728543523,False,False,Lax,161,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
vans.com.pe,localization,PE,vans.com.pe,/,1759993123,False,False,Lax,2,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
vans.com.pe,_shopify_sa_p,,.vans.com.pe,/,1728458924,False,False,Lax,0,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
vans.com.pe,_shopify_y,2caf21db-c6d0-4e61-86bb-38b7afaef32c,.vans.com.pe,/,1759993124,False,False,Lax,36,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
salserisimoperu.com,_ga_PCS15DG562,GS1.2.1728457129.1.0.1728457129.0.0.0,.salserisimoperu.com,/,1763017129,False,False,Lax,37,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_session,pgs%3D1%7C%7C%7Ccpg%3Dhttps%3A%2F%2Fwww.salserisimoperu.com%2F,.salserisimoperu.com,/,1728458929,False,False,Lax,62,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,tk_lr,%22%22,.salserisimoperu.com,/,1759993129,False,False,Lax,6,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_udata,vst%3D1%7C%7C%7Cuip%3D%28none%29%7C%7C%7Cuag%3DMozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20HeadlessChrome%2F129.0.0.0%20Safari%2F537.36,.salserisimoperu.com,/,,False,False,Lax,194,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,tk_r3d,%22%22,.salserisimoperu.com,/,1728716329,False,False,Lax,6,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,_gid,GA1.2.1795130189.1728457129,.salserisimoperu.com,/,1728543529,False,False,Lax,27,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_first_add,fd%3D2024-10-09%2006%3A58%3A49%7C%7C%7Cep%3Dhttps%3A%2F%2Fwww.salserisimoperu.com%2F%7C%7C%7Crf%3D%28none%29,.salserisimoperu.com,/,,False,False,Lax,108,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_first,typ%3Dtypein%7C%7C%7Csrc%3D%28direct%29%7C%7C%7Cmdm%3D%28none%29%7C%7C%7Ccmp%3D%28none%29%7C%7C%7Ccnt%3D%28none%29%7C%7C%7Ctrm%3D%28none%29%7C%7C%7Cid%3D%28none%29%7C%7C%7Cplt%3D%28none%29%7C%7C%7Cfmt%3D%28none%29%7C%7C%7Ctct%3D%28none%29,.salserisimoperu.com,/,,False,False,Lax,238,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_migrations,1418474375998%3D1,.salserisimoperu.com,/,,False,False,Lax,17,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,_gat,1,.salserisimoperu.com,/,1728457189,False,False,Lax,1,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_current_add,fd%3D2024-10-09%2006%3A58%3A49%7C%7C%7Cep%3Dhttps%3A%2F%2Fwww.salserisimoperu.com%2F%7C%7C%7Crf%3D%28none%29,.salserisimoperu.com,/,,False,False,Lax,108,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,sbjs_current,typ%3Dtypein%7C%7C%7Csrc%3D%28direct%29%7C%7C%7Cmdm%3D%28none%29%7C%7C%7Ccmp%3D%28none%29%7C%7C%7Ccnt%3D%28none%29%7C%7C%7Ctrm%3D%28none%29%7C%7C%7Cid%3D%28none%29%7C%7C%7Cplt%3D%28none%29%7C%7C%7Cfmt%3D%28none%29%7C%7C%7Ctct%3D%28none%29,.salserisimoperu.com,/,,False,False,Lax,238,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,tk_or,%22%22,.salserisimoperu.com,/,1763017129,False,False,Lax,6,nginx,No Data,No Data,No Data,Yes
salserisimoperu.com,_ga,GA1.2.1726390447.1728457129,.salserisimoperu.com,/,1763017129,False,False,Lax,27,nginx,No Data,No Data,No Data,Yes
elbuho.pe,clever-last-tracker-52649,0,elbuho.pe,/,1728529136,True,False,None,1,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
elbuho.pe,cf_clearance,fu6apLDke_Gph7UIwY2U6uaPUY0u79VkPeVU6txqgoo-1728457136-1.2.1.1-UsTxyeWju.WuoC3VSBr6zR5Y7rYu6CMD3uCVFAz1TpSjM3fCGIVF4hsp6a22g.1CVtmy_YxQLby.Gc7.pJ0ZuUM6h0yiiLJym3JHGmAK.LQFTgCEjpYk_7cI4aXY6wwfELKd_CbbvgYVQp9KV0odkToxO4ilEWWeP94P1Qh4zeqpW.OGSlm.W09P1TzYeOVe22cVMPcLxrjDmvvHhczxn_pmPSZ5w298MDovIUp55oeGFq_hJLnWkTQszWjGrNMX2X8m2RU0VSGdIlLtjBiooH9NeUlq65gatURdQLgNYhVVO6mQp8TrxLPHX1i3MzHmykf2icuQSg6rSgVDt9xrf.3UuezPzpgV5Rm0p0.y8o0kxb1.I_DKZaFSb1JTEIZ0,.elbuho.pe,/,1759993136,True,True,None,447,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
elbuho.pe,_ga,GA1.1.1321017953.1728457135,.elbuho.pe,/,1763017135,False,False,Lax,27,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
elbuho.pe,cookieyes-consent,"consentid:dXRoSEZFWEtPZ21LdmlTTDMyVGl0SjFvdFZxa1Z4WWc,consent:no,action:,necessary:yes,functional:no,analytics:no,performance:no,advertisement:no",elbuho.pe,/,1759993134,False,False,Strict,145,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
elbuho.pe,_tfpvi,YzNjNWY0MjQtOGQyNy00NjI2LTg2NDEtYTU3M2I0NDU0YmY4Iy02MA%3D%3D,elbuho.pe,/,1759993135,False,False,Lax,60,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
elbuho.pe,_clck,12wjrkx%7C2%7Cfpv%7C0%7C1743,.elbuho.pe,/,1759993136,False,False,Lax,28,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
elbuho.pe,_ga_JRT87FPD3B,GS1.1.1728457135.1.1.1728457135.60.0.0,.elbuho.pe,/,1763017135,False,False,Lax,38,cloudflare,max-age=15768000; includeSubDomains,No Data,No Data,Yes
paradagamer.com,_shopify_essential,:AZJwEu_UAAH_qxDOGcU-dEYUKUoDsR5RNQu8NQTTIbfuQxRzbHtP0-l6nnk3nvQQNDF_Ei3S9McEjo8jvK4BBhMMvETcskwgfg1J0GekHu5vv9cMoZxu2QkjawZW:,paradagamer.com,/,1759993142,True,False,Lax,126,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,keep_alive,986d7b3b-54d3-449b-81c2-3ab7f0e11dcd,paradagamer.com,/,1728458942,False,True,Lax,36,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_ga_01VFD8VZGY,GS1.1.1728457142.1.0.1728457142.0.0.0,.paradagamer.com,/,1763017142,False,False,Lax,37,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_ga_3T620EYCJM,GS1.1.1728457141.1.1.1728457141.60.0.0,.paradagamer.com,/,1763017141,False,False,Lax,38,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_ga,GA1.1.1803669596.1728457141,.paradagamer.com,/,1763017142,False,False,Lax,27,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,landingPage,landed,paradagamer.com,/,,False,False,Lax,6,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_landing_page,%2F,.paradagamer.com,/,1729666739,False,True,Lax,3,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_clck,l96aj4%7C2%7Cfpv%7C0%7C1743,.paradagamer.com,/,1759993142,False,False,Lax,27,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_gat,1,.paradagamer.com,/,1728457201,False,False,Lax,1,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_gid,GA1.2.2125396328.1728457141,.paradagamer.com,/,1728543541,False,False,Lax,27,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,logState,loggedOut,paradagamer.com,/,,False,False,Lax,9,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_gcl_au,1.1.1374691590.1728457141,.paradagamer.com,/,1736233141,False,False,Lax,25,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_fbp,fb.1.1728457141988.562798401491476714,.paradagamer.com,/,1736233141,False,False,Lax,37,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D,.paradagamer.com,/,1728543542,False,False,Lax,161,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_shopify_s,ae618e59-11e0-4971-a4a4-21a2ca5ffc78,.paradagamer.com,/,1728458942,False,False,Lax,36,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_orig_referrer,,.paradagamer.com,/,1729666739,False,True,Lax,0,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,epb_previous_pathname,/,paradagamer.com,/,,False,False,Lax,1,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_shopify_y,9e21241f-7d71-4d07-9c0d-181f37e61448,.paradagamer.com,/,1759993142,False,False,Lax,36,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,secure_customer_sig,,paradagamer.com,/,1759993142,True,True,Lax,0,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_shopify_sa_p,,.paradagamer.com,/,1728458941,False,False,Lax,0,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,__kla_id,eyJjaWQiOiJNakEwWXpVME16SXROR0ZrTnkwMFpXWXpMVGd4TURrdE9URm1aVEJoTVRNM09XTXgiLCIkcmVmZXJyZXIiOnsidHMiOjE3Mjg0NTcxNDIsInZhbHVlIjoiIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vcGFyYWRhZ2FtZXIuY29tLyJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTcyODQ1NzE0MiwidmFsdWUiOiIiLCJmaXJzdF9wYWdlIjoiaHR0cHM6Ly9wYXJhZGFnYW1lci5jb20vIn19,paradagamer.com,/,1763017141,False,False,Lax,300,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_tracking_consent,%7B%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22m%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%2C%22region%22%3A%22PELMA%22%2C%22reg%22%3A%22%22%2C%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D,.paradagamer.com,/,1759993139,False,False,Lax,345,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,_shopify_sa_t,2024-10-09T06%3A59%3A01.316Z,.paradagamer.com,/,1728458941,False,False,Lax,28,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
paradagamer.com,localization,PE,paradagamer.com,/,1759993142,False,False,Lax,2,cloudflare,max-age=7889238,DENY,block-all-mixed-content; frame-ancestors 'none'; upgrade-insecure-requests;,Yes
newathletic.pe,janus_sid,72c75afd-364f-4282-a866-2db20fab0d00,.www.newathletic.pe,/,1728716334,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,_ga,GA1.1.2020229165.1728457158,.newathletic.pe,/,1763017157,False,False,Lax,27,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,_ga_GH07B3TKVZ,GS1.1.1728457157.1.0.1728457157.60.0.36077843,.newathletic.pe,/,1763017157,False,False,Lax,45,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,vtex-search-anonymous,d66a400f30634a659735acf1771ca2a4,.newathletic.pe,/,1759993156,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,checkout.vtex.com,__ofid=12750a6320c644b3bc6a5810063936a7,.www.newathletic.pe,/,1744009157,True,True,Lax,39,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,vtex-search-session,d19db475a85944e3900375811ca8a708,.newathletic.pe,/,1728458956,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,VtexRCSessionIdv7,ddafe9bb-271f-4f1c-bd23-dde7da2cf2e1,.www.newathletic.pe,/,1728458957,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,vtex_session,eyJhbGciOiJFUzI1NiIsImtpZCI6IjU2NTYzMUQ4OEYyMTlDMUVFQjBCMjM1RDQ3MTMxNDVERjAzRTVEQzUiLCJ0eXAiOiJqd3QifQ.eyJhY2NvdW50LmlkIjoiNWYyYzIzZjgtMzM4Ni00NDIxLWEwMjItOGYyNTgxMDgxNzNmIiwiaWQiOiJjMTNkM2I0My1lZTkxLTQ3ODEtOTM3NS1hMWQxNTI5ODM4MjYiLCJ2ZXJzaW9uIjoyLCJzdWIiOiJzZXNzaW9uIiwiYWNjb3VudCI6InNlc3Npb24iLCJleHAiOjE3MjkxNDgzNTYsImlhdCI6MTcyODQ1NzE1NiwiaXNzIjoidG9rZW4tZW1pdHRlciIsImp0aSI6Ijg0YmMxYWZkLTI4NjQtNDZlNS1iY2M4LWQwNDZlZjI3NjIxNSJ9.Q6P4by5NSTxDi70Xt4Av3XfvmbU9QrnRljY5233qULJlhfW2EREX3Tf2HGzrgiXqBndwr1tLn8BFFRIxHhn3SQ,www.newathletic.pe,/,1728889156,True,True,Lax,518,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,VtexWorkspace,master%3A-,www.newathletic.pe,/,1728543129,True,False,None,10,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,_fbp,fb.1.1728457156224.249689296930392082,.newathletic.pe,/,1736233156,False,False,Lax,37,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,_gcl_au,1.1.1439903784.1728457156,.newathletic.pe,/,1736233156,False,False,Lax,25,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,vtex_segment,eyJjYW1wYWlnbnMiOm51bGwsImNoYW5uZWwiOiIxIiwicHJpY2VUYWJsZXMiOm51bGwsInJlZ2lvbklkIjpudWxsLCJ1dG1fY2FtcGFpZ24iOm51bGwsInV0bV9zb3VyY2UiOm51bGwsInV0bWlfY2FtcGFpZ24iOm51bGwsImN1cnJlbmN5Q29kZSI6IlBFTiIsImN1cnJlbmN5U3ltYm9sIjoiUy8iLCJjb3VudHJ5Q29kZSI6IlBFUiIsImN1bHR1cmVJbmZvIjoiZXMtUEUiLCJjaGFubmVsUHJpdmFjeSI6InB1YmxpYyJ9,www.newathletic.pe,/,1728889156,True,True,Lax,316,No Data,No Data,SAMEORIGIN,No Data,Yes
newathletic.pe,VtexRCMacIdv7,4cfd8acb-98f7-49c1-bed8-f8b1d5bfd823,.www.newathletic.pe,/,1759993156,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
masonnatural.pe,__hssc,94112962.1.1728457164678,.masonnatural.pe,/,1728458964,False,False,Lax,24,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,hubspotutk,0331546842c4a39ac62a529fda3c9989,.masonnatural.pe,/,1744009164,False,False,Lax,32,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,__hssrc,1,.masonnatural.pe,/,,False,False,Lax,1,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,__hstc,94112962.0331546842c4a39ac62a529fda3c9989.1728457164677.1728457164677.1728457164677.1,.masonnatural.pe,/,1744009164,False,False,Lax,85,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_ttp,0PxNUPMfq4zuGKBLhpbEyUqy8E9,.masonnatural.pe,/,1762153164,False,False,Lax,27,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_tt_enable_cookie,1,.masonnatural.pe,/,1762153164,False,False,Lax,1,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,PHPSESSID,0crd686t5kfoiqg5jr7vva9l4q,masonnatural.pe,/,,False,False,Lax,26,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_gat_gtag_UA_96785063_1,1,.masonnatural.pe,/,1728457224,False,False,Lax,1,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,afl_wc_utm_sess_landing,https://masonnatural.pe/,.masonnatural.pe,/,1736233163,True,False,Lax,24,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,afl_wc_utm_sess_visit,1728457163,.masonnatural.pe,/,1736233163,True,False,Lax,10,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,afl_wc_utm_cookie_expiry,90,.masonnatural.pe,/,1736233163,True,False,Lax,2,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_gid,GA1.2.31855348.1728457164,.masonnatural.pe,/,1728543564,False,False,Lax,25,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_ga_FJ0KVJ1FK3,GS1.1.1728457163.1.0.1728457163.0.0.0,.masonnatural.pe,/,1763017163,False,False,Lax,37,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_ga_YWT9VK6RJ7,GS1.1.1728457163.1.0.1728457163.60.0.0,.masonnatural.pe,/,1763017163,False,False,Lax,38,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_fbp,fb.1.1728457163650.662760396102963723,.masonnatural.pe,/,1736233164,False,False,Lax,37,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_ga,GA1.2.2086369300.1728457164,.masonnatural.pe,/,1763017164,False,False,Lax,27,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,woosw_key,C9SB0M,masonnatural.pe,/,1729061964,False,False,Lax,6,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
masonnatural.pe,_gcl_au,1.1.359909424.1728457163,.masonnatural.pe,/,1736233163,False,False,Lax,24,Apache/2.4.58 (Ubuntu),No Data,No Data,No Data,Yes
artesco.com.pe,_ga_WWNRRQCVVF,GS1.1.1728457172.1.0.1728457172.60.0.0,.artesco.com.pe,/,1763017172,False,False,Lax,38,Apache/2.4.18 (Ubuntu),No Data,No Data,default-src 'self' *.googleapis.com; script-src 'self' 'unsafe-inline' 'unsafe-eval' *.google.com *.gstatic.com *.googleapis.com *.cloudflare.com *.metricool.com *.artesco.com.pe *.amazonaws.com *.googletagmanager.com unpkg.com; style-src 'self' 'unsafe-inline' *.googleapis.com *.bootstrapcdn.com unpkg.com *.cloudflare.com; img-src 'self' data: *.google.com *.artesco.com.pe *.cloudfront.net *.googleapis.com *.amazonaws.com *.metricool.com *.gstatic.com; font-src 'self' *.bootstrapcdn.com *.gstatic.com; frame-src 'self' *.google.com *.googleapis.com; connect-src 'self' *.metricool.com *.googletagmanager.com *.gstatic.com *.googleapis.com *.google.com;,Yes
artesco.com.pe,_ga,GA1.1.529009554.1728457172,.artesco.com.pe,/,1763017172,False,False,Lax,26,Apache/2.4.18 (Ubuntu),No Data,No Data,default-src 'self' *.googleapis.com; script-src 'self' 'unsafe-inline' 'unsafe-eval' *.google.com *.gstatic.com *.googleapis.com *.cloudflare.com *.metricool.com *.artesco.com.pe *.amazonaws.com *.googletagmanager.com unpkg.com; style-src 'self' 'unsafe-inline' *.googleapis.com *.bootstrapcdn.com unpkg.com *.cloudflare.com; img-src 'self' data: *.google.com *.artesco.com.pe *.cloudfront.net *.googleapis.com *.amazonaws.com *.metricool.com *.gstatic.com; font-src 'self' *.bootstrapcdn.com *.gstatic.com; frame-src 'self' *.google.com *.googleapis.com; connect-src 'self' *.metricool.com *.googletagmanager.com *.gstatic.com *.googleapis.com *.google.com;,Yes
