URL,cookie_name,cookie_value,domain,path,expiry,secure,httpOnly,sameSite,size,server,HSTS,X-Frame-Options,CSP,HTTPS
dc.com.pe,sbjs_current,typ%3Dtypein%7C%7C%7Csrc%3D%28direct%29%7C%7C%7Cmdm%3D%28none%29%7C%7C%7Ccmp%3D%28none%29%7C%7C%7Ccnt%3D%28none%29%7C%7C%7Ctrm%3D%28none%29%7C%7C%7Cid%3D%28none%29,.dolcecapriccio.pe,/,,False,False,Lax,163,No Data,No Data,No Data,No Data,Yes
dc.com.pe,sbjs_migrations,1418474375998%3D1,.dolcecapriccio.pe,/,,False,False,Lax,17,No Data,No Data,No Data,No Data,Yes
dc.com.pe,_ga_M4JDSJDKX0,GS1.1.1728458016.1.0.1728458016.0.0.0,.dolcecapriccio.pe,/,1763018016,False,False,Lax,37,No Data,No Data,No Data,No Data,Yes
dc.com.pe,sbjs_udata,vst%3D1%7C%7C%7Cuip%3D%28none%29%7C%7C%7Cuag%3DMozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20HeadlessChrome%2F129.0.0.0%20Safari%2F537.36,.dolcecapriccio.pe,/,,False,False,Lax,194,No Data,No Data,No Data,No Data,Yes
dc.com.pe,sbjs_first_add,fd%3D2024-10-09%2007%3A13%3A35%7C%7C%7Cep%3Dhttps%3A%2F%2Fdolcecapriccio.pe%2F%7C%7C%7Crf%3D%28none%29,.dolcecapriccio.pe,/,,False,False,Lax,102,No Data,No Data,No Data,No Data,Yes
dc.com.pe,dc_checkout_addons_selected_shipping_method,pickup,dolcecapriccio.pe,/,,True,False,Lax,6,No Data,No Data,No Data,No Data,Yes
kayser.pe,_gid,GA1.2.1999510826.1728458027,.kayser.pe,/,1728544427,False,False,Lax,27,nginx,max-age=15768000,SAMEORIGIN,upgrade-insecure-requests,Yes
kayser.pe,_gat_gtag_UA_174006808_1,1,.kayser.pe,/,1728458087,False,False,Lax,1,nginx,max-age=15768000,SAMEORIGIN,upgrade-insecure-requests,Yes
kayser.pe,_ga,GA1.2.200863372.1728458027,.kayser.pe,/,1763018027,False,False,Lax,26,nginx,max-age=15768000,SAMEORIGIN,upgrade-insecure-requests,Yes
kayser.pe,_fbp,fb.1.1728458027109.627824269767448341,.kayser.pe,/,1736234027,False,False,Lax,37,nginx,max-age=15768000,SAMEORIGIN,upgrade-insecure-requests,Yes
kayser.pe,_gcl_au,1.1.832336749.1728458027,.kayser.pe,/,1736234026,False,False,Lax,24,nginx,max-age=15768000,SAMEORIGIN,upgrade-insecure-requests,Yes
kayser.pe,_ga_RRHH36T98G,GS1.1.1728458026.1.0.1728458026.60.0.276370728,.kayser.pe,/,1763018026,False,False,Lax,46,nginx,max-age=15768000,SAMEORIGIN,upgrade-insecure-requests,Yes
dji.pe,recently_compared_product_previous,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,recently_compared_product,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,mage-messages,,dji.pe,/,1728544433,False,False,Lax,0,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_gat,1,.dji.pe,/,1728458093,False,False,Lax,1,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,recently_viewed_product,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,form_key,TrDQh4vkvj9qipro,dji.pe,/,,False,False,Lax,16,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,mage-cache-sessid,true,dji.pe,/,1728544433,False,False,Lax,4,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,mage-cache-storage-section-invalidation,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,mage-cache-storage,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,product_data_storage,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_ga_YRF320YF4W,GS1.1.1728458033.1.0.1728458033.0.0.0,.dji.pe,/,1763018033,False,False,Lax,37,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_ttp,9NyZ_JX97BX5BHFAA3TxudgMlUH,.dji.pe,/,1762154033,False,False,Lax,27,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,recently_viewed_product_previous,%7B%7D,dji.pe,/,1728544433,False,False,Lax,6,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_tt_enable_cookie,1,.dji.pe,/,1762154033,False,False,Lax,1,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_ga_JE18V60YB2,GS1.1.1728458031.1.0.1728458032.59.0.0,.dji.pe,/,1763018032,False,False,Lax,38,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_gat_gtag_UA_236996086_1,1,.dji.pe,/,1728458092,False,False,Lax,1,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,X-Magento-Vary,9e3ffb41bfb757d6150aefc5bc0625289145ee73,dji.pe,/,1728544430,True,True,Lax,40,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_gid,GA1.2.584437828.1728458032,.dji.pe,/,1728544433,False,False,Lax,26,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_fbp,fb.1.1728458034107.841691083356053210,.dji.pe,/,1736234034,False,False,Lax,37,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_ga_4D55XMNW2P,GS1.1.1728458031.1.0.1728458031.0.0.0,.dji.pe,/,1763018031,False,False,Lax,37,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_ga,GA1.2.1769096284.1728458031,.dji.pe,/,1763018033,False,False,Lax,27,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,_gcl_au,1.1.989490510.1728458032,.dji.pe,/,1736234032,False,False,Lax,24,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
dji.pe,PHPSESSID,991clgq6j9l7rppbt1opnkgeqr,.dji.pe,/,1728544430,True,True,Lax,26,nginx/1.22.1,No Data,SAMEORIGIN,No Data,Yes
electrolux.com.pe,_ga,GA1.1.1622348799.1728458040,.electrolux.com.pe,/,1763018040,False,False,Lax,27,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,_ga_NQWJFYLELN,GS1.1.1728458040.1.0.1728458040.60.0.0,.electrolux.com.pe,/,1763018040,False,False,Lax,38,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,_gcl_au,1.1.1417607267.1728458040,.electrolux.com.pe,/,1736234039,False,False,Lax,25,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,vtex-search-anonymous,7bca57e27c144b2a9a7e0aa74c74ec01,.electrolux.com.pe,/,1759994041,False,False,Lax,32,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,VtexWorkspace,master%3A-,www.electrolux.com.pe,/,1728544437,True,False,None,10,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,vtex-search-session,a1db2206afbb4af4bd4f6cae653abbc0,.electrolux.com.pe,/,1728459841,False,False,Lax,32,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,vtex_segment,eyJjYW1wYWlnbnMiOm51bGwsImNoYW5uZWwiOiIxIiwicHJpY2VUYWJsZXMiOm51bGwsInJlZ2lvbklkIjpudWxsLCJ1dG1fY2FtcGFpZ24iOm51bGwsInV0bV9zb3VyY2UiOm51bGwsInV0bWlfY2FtcGFpZ24iOm51bGwsImN1cnJlbmN5Q29kZSI6IlBFTiIsImN1cnJlbmN5U3ltYm9sIjoiUy8iLCJjb3VudHJ5Q29kZSI6IlBFUiIsImN1bHR1cmVJbmZvIjoiZXMtUEUiLCJjaGFubmVsUHJpdmFjeSI6InB1YmxpYyJ9,www.electrolux.com.pe,/,1728890040,True,True,Lax,316,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,vtex_session,eyJhbGciOiJFUzI1NiIsImtpZCI6IkVFQUIwNTBEODZGQ0MzN0RENzJGNzk4NjE5NDVDMjNCRkM5MEI4QTEiLCJ0eXAiOiJqd3QifQ.eyJhY2NvdW50LmlkIjoiMTJmNDYyMDQtOWRhNC00NDdkLWJiZjQtZjg4NWU2MmJhNDNmIiwiaWQiOiI3MzZmMmZmZC1mZGJhLTQxNDctOTAxZi1lOTA4YWU0NjYyYzgiLCJ2ZXJzaW9uIjoyLCJzdWIiOiJzZXNzaW9uIiwiYWNjb3VudCI6InNlc3Npb24iLCJleHAiOjE3MjkxNDkyNDAsImlhdCI6MTcyODQ1ODA0MCwiaXNzIjoidG9rZW4tZW1pdHRlciIsImp0aSI6ImI4ZGFjMWZiLTQ0ODgtNDc2Ny1hNmI2LTkxZmE4ODJjZGU4NiJ9.x6goGXPbdXmKiGXrQ18aIOdz0PAA5ybsLX1TAbvDUPJU8igaM1rgLjL5XSSHHfraYjcDyrFCsQRkyOjk7rxdbQ,www.electrolux.com.pe,/,1728890040,True,True,Lax,518,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
electrolux.com.pe,janus_sid,5d7c561e-66cf-4002-b8d0-bfb7b2fbfe6d,.www.electrolux.com.pe,/,1728717229,False,False,Lax,36,No Data,max-age=15552000,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,__hssc,83232649.1.1728458050601,.vainsainnova.com.pe,/,1728459850,False,False,Lax,24,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ga_YRF320YF4W,GS1.1.1728458050.1.0.1728458050.0.0.0,.vainsainnova.com.pe,/,1763018050,False,False,Lax,37,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,VtexWorkspace,master%3A-,www.vainsainnova.com.pe,/,1728544054,True,False,None,10,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,vk,639bb41c-2672-4ef6-89d1-89e219ee6a64,www.vainsainnova.com.pe,/,1763018049,True,False,None,36,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ga,GA1.1.29333007.1728458050,.vainsainnova.com.pe,/,1763018049,False,False,Lax,25,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,janus_sid,9d50b72d-0f07-4310-ad3d-f49f3e33fda0,.www.vainsainnova.com.pe,/,1728717239,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,VtexRCMacIdv7,695b3a91-ec0e-4961-9c4f-ce3c3d050dc8,.www.vainsainnova.com.pe,/,1759994049,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,spvc,1,www.vainsainnova.com.pe,/,1728459849,True,False,None,1,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ym_d,1728458049,.vainsainnova.com.pe,/,1759994049,True,False,None,10,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_fbp,fb.2.1728458049109.840682971193090429,.vainsainnova.com.pe,/,1736234049,False,False,Lax,37,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,checkout.vtex.com,__ofid=5021c2c880cc401489e417feb8b2c6f3,.www.vainsainnova.com.pe,/,1744010048,True,True,Lax,39,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ym_isad,2,.vainsainnova.com.pe,/,1728530049,True,False,None,1,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,__hssrc,1,.vainsainnova.com.pe,/,,False,False,Lax,1,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,vtex-search-anonymous,a6060eacf5f34efbb441babd485c89d3,.vainsainnova.com.pe,/,1759994048,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ga_D3WXRYM7CP,GS1.1.1728458049.1.0.1728458049.60.0.1581925796,.vainsainnova.com.pe,/,1763018049,False,False,Lax,47,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,__kla_id,eyJjaWQiOiJNelpqTVRkaE9UZ3RObUZsTUMwME16Wm1MV0V3WXpBdE9UWmhNR0poTm1ReU56Sm0iLCIkcmVmZXJyZXIiOnsidHMiOjE3Mjg0NTgwNDgsInZhbHVlIjoiIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vd3d3LnZhaW5zYWlubm92YS5jb20ucGUvIn0sIiRsYXN0X3JlZmVycmVyIjp7InRzIjoxNzI4NDU4MDQ4LCJ2YWx1ZSI6IiIsImZpcnN0X3BhZ2UiOiJodHRwczovL3d3dy52YWluc2Fpbm5vdmEuY29tLnBlLyJ9fQ==,www.vainsainnova.com.pe,/,1763018047,False,False,Lax,324,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ttp,MCbSJCTYBnyl0w9MZ9sau0e8zHt,.vainsainnova.com.pe,/,1762154048,False,False,Lax,27,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_tt_enable_cookie,1,.vainsainnova.com.pe,/,1762154048,False,False,Lax,1,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ym_visorc,w,.vainsainnova.com.pe,/,1728459849,True,False,None,1,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,vtex-search-session,0cbe92613e554599b08f71313bd11c03,.vainsainnova.com.pe,/,1728459848,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,vtex_session,eyJhbGciOiJFUzI1NiIsImtpZCI6IkQxOTdBNERDOENBMjdGQ0EzQjk3MjMwNjFGRDU4QjdGREI0QzI3NUUiLCJ0eXAiOiJqd3QifQ.eyJhY2NvdW50LmlkIjoiYzc2ZGE0YjctN2I3YS00ODI3LWE0YTktMDY1ODZjNDRlMjFjIiwiaWQiOiI2Y2QzNWZjNC02YWNiLTQwZTEtYjMyZi0yZTU5ZDk1ZTU5MDAiLCJ2ZXJzaW9uIjoyLCJzdWIiOiJzZXNzaW9uIiwiYWNjb3VudCI6InNlc3Npb24iLCJleHAiOjE3MjkxNDkyNDcsImlhdCI6MTcyODQ1ODA0NywiaXNzIjoidG9rZW4tZW1pdHRlciIsImp0aSI6IjBlYmU1ZjZkLTQ4ZGItNGUzNi05OGM3LTdhOTk4MzE1YTI0NCJ9.d_YnYqg36sVadwFBhIa52ciKJyBod7IAWQWJSy0_WIWvBGW2n2VrK2XTLHJtWOpnmmCYxEvjSTimdTUrQwP3_A,www.vainsainnova.com.pe,/,1728890048,True,True,Lax,518,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,sib_cuid,62daa2af-4fc5-4534-873a-d9e109ef54d2,.www.vainsainnova.com.pe,/,1744175647,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,sk,4238c905-d70e-4c57-b69f-7b33e6481db2,www.vainsainnova.com.pe,/,1728459849,True,False,None,36,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,vtex_segment,eyJjYW1wYWlnbnMiOm51bGwsImNoYW5uZWwiOiIxIiwicHJpY2VUYWJsZXMiOm51bGwsInJlZ2lvbklkIjpudWxsLCJ1dG1fY2FtcGFpZ24iOm51bGwsInV0bV9zb3VyY2UiOm51bGwsInV0bWlfY2FtcGFpZ24iOm51bGwsImN1cnJlbmN5Q29kZSI6IlBFTiIsImN1cnJlbmN5U3ltYm9sIjoiUy8iLCJjb3VudHJ5Q29kZSI6IlBFUiIsImN1bHR1cmVJbmZvIjoiZXMtUEUiLCJjaGFubmVsUHJpdmFjeSI6InB1YmxpYyJ9,www.vainsainnova.com.pe,/,1728890048,True,True,Lax,316,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,__hstc,83232649.cf071c9d238be1243ec198459dc96e29.1728458050601.1728458050601.1728458050601.1,.vainsainnova.com.pe,/,1744010050,False,False,Lax,85,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_gcl_au,1.1.1946422971.1728458048,.vainsainnova.com.pe,/,1736234047,False,False,Lax,25,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,hubspotutk,cf071c9d238be1243ec198459dc96e29,.vainsainnova.com.pe,/,1744010050,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,_ym_uid,1728458049201044135,.vainsainnova.com.pe,/,1759994049,True,False,None,19,No Data,No Data,SAMEORIGIN,No Data,Yes
vainsainnova.com.pe,VtexRCSessionIdv7,9df0362f-0d13-4ad4-b277-81d66a39ea62,.www.vainsainnova.com.pe,/,1728459849,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
santanatura.com.pe,_ttp,5DsoQ0hkGusqMf3aEERqpa67ktm,.santanatura.com.pe,/,1762154055,False,False,Lax,27,Apache,No Data,No Data,No Data,Yes
santanatura.com.pe,_gcl_au,1.1.2069009736.1728458055,.santanatura.com.pe,/,1736234054,False,False,Lax,25,Apache,No Data,No Data,No Data,Yes
