URL,cookie_name,cookie_value,domain,path,expiry,secure,httpOnly,sameSite,size,server,HSTS,X-Frame-Options,CSP,HTTPS
plazavea.com.pe,_clck,11i7uoe%7C2%7Cfpv%7C0%7C1743,.plazavea.com.pe,/,1759991458,False,False,Lax,28,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
plazavea.com.pe,_gcl_au,1.1.1522418809.1728455457,.plazavea.com.pe,/,1736231457,False,False,Lax,25,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
plazavea.com.pe,CheckoutOrderFormOwnership,,.www.plazavea.com.pe,/,1744007457,True,True,Strict,0,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
plazavea.com.pe,checkout.vtex.com,__ofid=9e549ae4fba94b5fb803a21c5786136b,.www.plazavea.com.pe,/,1744007457,True,True,Lax,39,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
plazavea.com.pe,retailer-visitor-id,JUrxgTgP2X-WalKWpXgDR-T41YIzcniZ,.www.plazavea.com.pe,/,1731047457,False,False,Lax,32,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
plazavea.com.pe,VtexRCMacIdv7,0be24edc-a087-4ac7-a298-d3729a0749db,.www.plazavea.com.pe,/,1759991456,False,False,Lax,36,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
plazavea.com.pe,VtexRCSessionIdv7,41574a0c-369a-4f31-8044-21baa7d56eda,.www.plazavea.com.pe,/,1728457257,False,False,Lax,36,No Data,max-age=15552000,No Data,upgrade-insecure-requests,Yes
coolbox.pe,janus_sid,5455fac2-7001-4bd9-b094-b52f40c0157a,.www.coolbox.pe,/,1728714682,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,_ym_isad,2,.coolbox.pe,/,1728527494,True,False,None,1,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,_ym_d,1728455494,.coolbox.pe,/,1759991494,True,False,None,10,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,vtex-search-anonymous,7137cd1ad60d42e0b8989c83cb90d813,.coolbox.pe,/,1759991494,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,_ym_uid,1728455494167295098,.coolbox.pe,/,1759991494,True,False,None,19,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,frzbt.session,%7B%22session_id%22%3A%221271c7ab-e486-492f-a02e-a0f8b965b0b2%22%7D,.coolbox.pe,/,,False,False,Lax,67,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,vtex_segment,eyJjYW1wYWlnbnMiOm51bGwsImNoYW5uZWwiOiIxIiwicHJpY2VUYWJsZXMiOm51bGwsInJlZ2lvbklkIjpudWxsLCJ1dG1fY2FtcGFpZ24iOm51bGwsInV0bV9zb3VyY2UiOm51bGwsInV0bWlfY2FtcGFpZ24iOm51bGwsImN1cnJlbmN5Q29kZSI6IlBFTiIsImN1cnJlbmN5U3ltYm9sIjoiUy8iLCJjb3VudHJ5Q29kZSI6IlBFUiIsImN1bHR1cmVJbmZvIjoiZXMtUEUiLCJhZG1pbl9jdWx0dXJlSW5mbyI6ImVzLVBFIiwiY2hhbm5lbFByaXZhY3kiOiJwdWJsaWMifQ,www.coolbox.pe,/,1728887493,True,True,Lax,354,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,vtex-search-session,460254b95c474037b763303f4bede60e,.coolbox.pe,/,1728457294,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,oct8ne-first-enter,true,.coolbox.pe,/,,False,False,Lax,4,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,frzbt.user,%7B%22properties%22%3A%7B%22createdAt%22%3A1728455493778%7D%2C%22anonymous_id%22%3A%22b6df4f18-eda7-47a4-9373-b537205ce86e%22%2C%22distinct_id%22%3A%22b6df4f18-eda7-47a4-9373-b537205ce86e%22%7D,.coolbox.pe,/,1759991493,False,False,Lax,193,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,attr_source_cookie,direct,www.coolbox.pe,/,1728714693,False,False,Lax,6,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,cookieyes-consent,"consentid:c21CZ0Q1TmljWWd3cmJVZjl0bVFOTFlFeXlHbUVpWWU,consent:,action:,necessary:,functional:,analytics:,performance:,advertisement:,other:",.www.coolbox.pe,/,1759991493,True,False,Strict,139,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,vtex_session,eyJhbGciOiJFUzI1NiIsImtpZCI6IkVFQUIwNTBEODZGQ0MzN0RENzJGNzk4NjE5NDVDMjNCRkM5MEI4QTEiLCJ0eXAiOiJqd3QifQ.eyJhY2NvdW50LmlkIjoiNjA0ZTUzMzUtOTZmYi00ZTMwLTk3YWYtMjBlOTRhNjcyMGEzIiwiaWQiOiI2YmEwNDk5OC1mZGY2LTQ3YjItYjAwZS0zODQxMjJiNTUwMmEiLCJ2ZXJzaW9uIjoyLCJzdWIiOiJzZXNzaW9uIiwiYWNjb3VudCI6InNlc3Npb24iLCJleHAiOjE3MjkxNDY2OTMsImlhdCI6MTcyODQ1NTQ5MywiaXNzIjoidG9rZW4tZW1pdHRlciIsImp0aSI6IjhlMDBjMzMwLThlNzEtNDY0NC1hM2EzLWU4N2UyYWFlYTQ0MiJ9.jTtYKsiVvNE-AoNRtHdehYwj7BX8kBaMdr7BtdpueXdQeORgCXItH9lUT6BsX-pVRyZ37JQrZS9azgZ60_hf0Q,www.coolbox.pe,/,1728887493,True,True,Lax,518,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,VtexRCSessionIdv7,36bf8131-a54c-41b9-8cbe-c23306eb492d,.www.coolbox.pe,/,1728457294,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,VtexRCMacIdv7,0782c66c-9138-4fe2-9803-d98d868f2ab8,.www.coolbox.pe,/,1759991494,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,checkout.vtex.com,__ofid=3371b50e1b934b77a60c7e5705084251,.www.coolbox.pe,/,1744007495,True,True,Lax,39,No Data,No Data,SAMEORIGIN,No Data,Yes
coolbox.pe,VtexWorkspace,master%3A-,www.coolbox.pe,/,1728541229,True,False,None,10,No Data,No Data,SAMEORIGIN,No Data,Yes
kfc.com.pe,nextCookiesState,{%22currentDeliveryType%22:%221%22%2C%22forceMobileApp%22:%22false%22},www.kfc.com.pe,/,1759559501,False,False,Lax,70,CloudFront,max-age=7776000; includeSubdomains,No Data,default-src 'self' *.dragontail.com dragontail.com *.kfc.com.pe test.ipg-online.com mozbar.moz.com www.kfclesotho.com dev.local.com:8080 *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com analysts.pangle-ads.com ad.doubleclick.net *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.pizzahut.com.bo *.local.com:8080 *.local.com dev.local.com *.kaptcha.com *.smartlook.cloud *.facebook.net *.kvantum-app.com wss://*.visitors.live *.luckyorange.com *.google.co.il *.tictuk-qa.com *.googleoptimize.com wss://collection.decibelinsight.net collection.decibelinsight.net tacobell.ca *.tacobell.ca *.kfc.com.mx kfc.com.mx analytics.tiktok.com voices.s1gateway.com *.webeyez.com *.crwdcntrl.net *.braze.com wss://*.hotjar.com *.googleadservices.com *.indigitall.com consentcdn.cookiebot.com *.browser-intake-datadoghq.eu *.g.doubleclick.net *.bringg.com *.ubereats.com *.adyen.com *.oppwa.com *.onetrust.com cdn.cookielaw.org *.browser-intake-datadoghq.com *.googleapis.com wss://ws.inspectlet.com *.inspectlet.com *.google-analytics.com *.datadoghq.com *.datadoghq.eu *.browser-intake-datadoghq.eu *.hotjar.com *.googletagmanager.com *.googleusercontent.com *.lr-ingest.io *.lji.li *.tictuk.com *.facebook.com *.google.com pay.payphonetodoesposible.com data:;frame-src 'self' *.dragontail.com test.ipg-online.com *.kfc.com.pe mozbar.moz.com www.kfclesotho.com dev.local.com:8080 *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com 3ds.eglobal.com.mx *.fullstory.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.local.com *.tictuk.com telegram.me wa.me m.me powertranztestframeworkdsacssimulator.azurewebsites.net *.kaptcha.com *.ptranz.com *.google.com *.arcot.com *.nutritionix.com *.lji.li lili.ly *.webeyez.com voices.s1gateway.com *.amazon-adsystem.com *.crwdcntrl.net *.mathtag.com *.doubleclick.net docs.google.com tacobell.ca *.tacobell.ca *.kfc.com.mx kfc.com.mx *.prb.com.mx:* consentcdn.cookiebot.com *.tracker.dragontail.com *.youtube.com *.bringg.com *.ubereats.com *.uber.com *.adyen.com *.oppwa.com *.payeezy.com authentication.cardinalcommerce.com aacsw.3ds.verifiedbyvisa.com ecom.eglobal.com.mx *.modirum.com *.ipg-online.com pay.payphonetodoesposible.com *.mercadopago.com.co *.hotjar.com *.facebook.com *.cardnet.com.do; object-src 'self' *.dragontail.com dragontail.com test.ipg-online.com *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.pizzahut.com.bo *.local.com:8080 *.local.com kfc.com.mx *.kfc.com.mx *.tictuk.com tacobell.ca *.tacobell.ca *.tictuk.com;style-src 'self' 'unsafe-inline' *.dragontail.com dragontail.com test.ipg-online.com *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com analysts.pangle-ads.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.pizzahut.com.bo *.google.com voices.s1gateway.com use.fontawesome.com www.googletagmanager.com *.adyen.com *.oppwa.com *.lji.li *.tictuk.com fonts.googleapis.com;script-src 'self' 'unsafe-eval' 'unsafe-inline' *.dragontail.com dragontail.com test.ipg-online.com *.appsflyer.com *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com analysts.pangle-ads.com ad.doubleclick.net bat.bing.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.local.com *.kaptcha.com web-sdk.smartlook.com *.kfcbotswana.com *.luckyorange.com *.googleoptimize.com tacobell.ca *.tacobell.ca *.kfc.com.mx kfc.com.mx cdn.decibelinsight.net voices.s1gateway.com analytics.tiktok.com *.webeyez.com *.pizzahut.com.ec *.crwdcntrl.net *.mathtag.com  *.gstatic.com *.g.doubleclick.net *.googleadservices.com *.cookiebot.com *.appboycdn.com *.adyen.com *.oppwa.com *.onetrust.com cdn.cookielaw.org *.maps.yandex.net yastatic.net *.yandex.ru yandex.ru *.payeezy.com polyfill.io cdn.inspectlet.com cdn.polyfill.io lab.cardnet.com.do servicios.cardnet.com.do *.google-analytics.com *.hotjar.com *.googletagmanager.com cdn.lr-ingest.io cdn.logrocket.io cdnjs.cloudflare.com *.lji.li *.tictuk.com *.google.com *.facebook.net *.googleapis.com *.facebook.com pay.payphonetodoesposible.com;img-src 'self' *.dragontail.com dragontail.com *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.kfc.ph *.fullstory.com analysts.pangle-ads.com ad.doubleclick.net bat.bing.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.pizzahut.com.bo media.api-kfc.com xilnexblobs.b-cdn.net www.telepizza.cl *.googletagmanager.com telepizza.cl *.telepizza.cl *.kfcbotswana.com *.xilnex.com *.kfc.co.za *.amazon-adsystem.com *.ofisistemas.com:8096 *.kfc-panama.com habit-images.s3.us-east-2.amazonaws.com tacobell.ca *.tacobell.ca *.kfc.com.mx kfc.com.mx *.pizzahut.cl pizzahut.cl *.google.co.uk *.s1gateway.com *.pizzahut.com.mx *.mathtag.com *.ofisistemas.com pizzahut.com.co *.pizzahut.com.co nolocdnmsftaznua.azureedge.net *.indigitall-cdn.com *.g.doubleclick.net *.pizzahut.com.br *.pizzahut.com.ec *.google.com.mx *.google.ca *.google.co.il *.google.es *.google.com.do *.google.com *.google.com.ec *.google.com.br *.pizzahut-tt.com *.tacobell.co.nz *.pizzahut.fi  pizzahut.fi nolocdnmsftus.azureedge.net ros-prd.s3.amazonaws.com *.adyen.com *.cookielaw.org *.maps.yandex.net *.yandex.ru yandex.ru *.kfc.tt *.cognizantorderserv.com connect.facebook.net *.inspectlet.com *.google-analytics.com ph-web-bucket.s3.us-east-2.amazonaws.com *.mobstorm.com images-rest.wixmp.com *.googleusercontent.com *.lji.li *.tictuk.com *.googleapis.com *.cloudfront.net/phws/ *.gstatic.com *.wixstatic.com *.facebook.com test.ipg-online.com data:;font-src 'self' *.dragontail.com dragontail.com test.ipg-online.com *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.local.com voices.s1gateway.com use.fontawesome.com *.tictuk.com fonts.gstatic.com data:;worker-src 'self' 'unsafe-eval' 'unsafe-inline' *.dragontail.com dragontail.com test.ipg-online.com *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com *.lji.li *.tictuk.com blob: data:;frame-ancestors 'self' *.dragontail.com dragontail.com test.ipg-online.com dev.local.com:8080 test-tictuk.kfc.com.pe *.izipay.pe edge.fullstory.com rs.fullstory.com www.kfc.tt kfc-com-mx.localhost:4000 *.kfcpuertorico.com *.fullstory.com *.kfcbrasil.com.br kfcbrasil.com.br *.tictuk-demo.com *.arcoprueba.com kfc.com.mx *.kfc.com.mx *.ipg-online.com  pay.payphonetodoesposible.com *.lji.li http://local.tictuk.com:8080 *.tictuk.com *.facebook.com *.messenger.com facebook.com messenger.com *.telegram.org telegram.org kfc.cw pizzahut.cw kfc.mystagingwebsite.com kfc.com.pe *.kfc.com.pe ;,Yes
joinnus.com,panoramaId_expiry,1728541908407,.joinnus.com,/,1728541908,False,False,Lax,13,nginx,No Data,No Data,No Data,Yes
joinnus.com,lotame_domain_check,joinnus.com,.joinnus.com,/,1728455518,False,False,Lax,11,nginx,No Data,No Data,No Data,Yes
joinnus.com,__eoi,ID=7ca6467ad4c5a348:T=1728455507:RT=1728455507:S=AA-AfjZbL_74e0IZlDfwCOFbplgO,.joinnus.com,/,1744007507,True,False,None,77,nginx,No Data,No Data,No Data,Yes
joinnus.com,_cc_id,16506fc18298940329c9c512ae2f877a,.joinnus.com,/,1751783508,False,False,Lax,32,nginx,No Data,No Data,No Data,Yes
joinnus.com,__gpi,UID=00000a589d0f0a5f:T=1728455507:RT=1728455507:S=ALNI_MZjge2SLnYj4nHbYEquVXcpgx4X5Q,.joinnus.com,/,1762151507,True,False,None,84,nginx,No Data,No Data,No Data,Yes
joinnus.com,__gads,ID=a545c4bd5bdb02aa:T=1728455507:RT=1728455507:S=ALNI_MbUQy_yikS55SYFbFUeWvQKgiGc4Q,.joinnus.com,/,1762151507,True,False,None,83,nginx,No Data,No Data,No Data,Yes
joinnus.com,next-i18next,es,www.joinnus.com,/,,False,False,Strict,2,nginx,No Data,No Data,No Data,Yes
platanitos.com,prism_649600795,169de5c4-bc02-4602-866f-e4dd987fcc6d,.platanitos.com,/,1731047514,False,False,Lax,36,Apache,No Data,No Data,No Data,Yes
platanitos.com,_clck,10213a5%7C2%7Cfpv%7C0%7C1743,.platanitos.com,/,1759991514,False,False,Lax,28,Apache,No Data,No Data,No Data,Yes
platanitos.com,_fbp,fb.1.1728455514729.124931081137471232,.platanitos.com,/,1736231514,False,False,Lax,37,Apache,No Data,No Data,No Data,Yes
platanitos.com,_dc_gtm_UA-21197937-1,1,.platanitos.com,/,1728455574,False,False,Lax,1,Apache,No Data,No Data,No Data,Yes
platanitos.com,_gid,GA1.2.222613149.1728455515,.platanitos.com,/,1728541914,False,False,Lax,26,Apache,No Data,No Data,No Data,Yes
platanitos.com,_ga,GA1.2.849271421.1728455514,.platanitos.com,/,1763015514,False,False,Lax,26,Apache,No Data,No Data,No Data,Yes
platanitos.com,_ga_KSZ4F4X6NF,GS1.1.1728455514.1.0.1728455514.60.0.1172404481,.platanitos.com,/,1763015514,False,False,Lax,47,Apache,No Data,No Data,No Data,Yes
platanitos.com,_gcl_au,1.1.298070290.1728455514,.platanitos.com,/,1736231514,False,False,Lax,24,Apache,No Data,No Data,No Data,Yes
platanitos.com,PHPSESSID,rthtcaaqtd656o0veel6qk8qkt,platanitos.com,/,,False,False,Lax,26,Apache,No Data,No Data,No Data,Yes
starbucks.pe,_fbp,fb.1.1728455523909.578905968773199619,.starbucks.pe,/,1736231523,False,False,Lax,37,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,AWSALBCORS,TFssgHsLtcRaONb4WhZmpbJdpthYCMViksdB+zLGBERx7TEdi76MBl53/N+YCjvNIO65hewR98RkBcfKK5Y9fRAXcPAhYK3RqwmpN4jc9q6dQQa7YMLbwFVYMvlX,www.starbucks.pe,/,1729060323,True,False,None,124,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,_ga_VM4R8E6FZ8,GS1.1.1728455524.1.0.1728455524.0.0.0,.starbucks.pe,/,1763015524,False,False,Lax,37,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,.AspNetCore.Antiforgery.RdLQk297lsM,CfDJ8ETMTX2EkDNDo2KN7NnxwQNACCSh2wNDNvNCZO6oEmOxVr60IEX9yGMI6Qk7Gpplqizdz0bvUPyNKML9qI-2kN7QH4Ru2Z0wdx2Q1XE6j91HlLqgOH2o5yjfgP1XRIsRf17g2dM2v0OAhlPNe0DNFBI,www.starbucks.pe,/,,False,True,Strict,155,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,AWSALB,TFssgHsLtcRaONb4WhZmpbJdpthYCMViksdB+zLGBERx7TEdi76MBl53/N+YCjvNIO65hewR98RkBcfKK5Y9fRAXcPAhYK3RqwmpN4jc9q6dQQa7YMLbwFVYMvlX,www.starbucks.pe,/,1729060323,False,False,Lax,124,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,_ga,GA1.1.1504387071.1728455524,.starbucks.pe,/,1763015524,False,False,Lax,27,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,c13603,l60Qt7TduAc0vAEHS2Gs83GHC7aObCXC+fDJ5c/OZt6+0dE8LDfFqWTOuU5fOBLhJ+C0Ff0uQ9Hr8i7oZ4lZN3y7J/oFqG9XFnWipGCVaE2U0idSo5epw/Z6R8jEFwy9AdBLG/S7NWwlcC4JPOeqbz6jTdB5jocW0U67hVs1Uv4zjxSf,www.starbucks.pe,/,,False,False,Lax,176,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,TS01dc4fc6,01b200b5e07d753dc23d0ea5e0b99cbd445e71f9f107619310ce007daa53e2669b632924935290f168df78c708f06fc92bae3b9fcf,www.starbucks.pe,/,,True,True,Strict,106,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
starbucks.pe,.Delosi.Session,CfDJ8ETMTX2EkDNDo2KN7NnxwQM3gIuR%2FKm9ONMp1gm4fuF4ESdpJJK0Cl%2FJnnxSH6y0e6qYHilKXMpeyEd5Q6VITwZxsYLd7j7I7th85c2e3DVQ%2FseF6QyltG9KndJpIkLnSeV2fo8WAnkat9RLBXkip%2BUEVBmrd6xsxh5NP%2B89zsd%2F,www.starbucks.pe,/,,False,True,Lax,188,volt-adc,max-age=31536000,SAMEORIGIN,base-uri 'self';,Yes
pe.hm.com,checkout.vtex.com,__ofid=e368b8c98e544f57814cea537cc2e3cc,.pe.hm.com,/,1744007530,True,True,Lax,39,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,vtex-search-anonymous,432bc2f17b134012836a619e7124738c,.hm.com,/,1759991530,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,vtex-search-session,3ffe8b58e3c748e988705953579773fa,.hm.com,/,1728457330,False,False,Lax,32,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,VtexRCSessionIdv7,720fff2c-01f8-427c-a6e3-517326f45196,.pe.hm.com,/,1728457331,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,_conv_s,si%3A1*sh%3A1728455529709-0.3630826977259083*pv%3A1,.hm.com,/,1728456729,False,False,Lax,51,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,janus_sid,7fb6c3f9-0521-4f9a-a7ed-8c17ff23701c,.pe.hm.com,/,1728714720,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,vtex_segment,eyJjYW1wYWlnbnMiOm51bGwsImNoYW5uZWwiOiIxIiwicHJpY2VUYWJsZXMiOm51bGwsInJlZ2lvbklkIjpudWxsLCJ1dG1fY2FtcGFpZ24iOm51bGwsInV0bV9zb3VyY2UiOm51bGwsInV0bWlfY2FtcGFpZ24iOm51bGwsImN1cnJlbmN5Q29kZSI6IlBFTiIsImN1cnJlbmN5U3ltYm9sIjoiUy8uIiwiY291bnRyeUNvZGUiOiJQRVIiLCJjdWx0dXJlSW5mbyI6ImVzLVBFIiwiY2hhbm5lbFByaXZhY3kiOiJwdWJsaWMifQ,pe.hm.com,/,1728887530,True,True,Lax,318,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,VtexRCMacIdv7,899ecfa7-0421-4a5f-afe9-0a3d29445903,.pe.hm.com,/,1759991531,False,False,Lax,36,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,_conv_v,vi%3A1*sc%3A1*cs%3A1728455530*fs%3A1728455530*pv%3A1,.hm.com,/,1744223529,False,False,Lax,52,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,vtex_session,eyJhbGciOiJFUzI1NiIsImtpZCI6IjU2NTYzMUQ4OEYyMTlDMUVFQjBCMjM1RDQ3MTMxNDVERjAzRTVEQzUiLCJ0eXAiOiJqd3QifQ.eyJhY2NvdW50LmlkIjoiOGM0ODk0YjEtZmQ2NS00NGIxLWEyMjctMzZlNzVmYTgzMGE0IiwiaWQiOiIxYjMyZTJjZS1mNzU3LTQyYjMtYTNhNS0xNmRjNWZjNmNjYTEiLCJ2ZXJzaW9uIjoyLCJzdWIiOiJzZXNzaW9uIiwiYWNjb3VudCI6InNlc3Npb24iLCJleHAiOjE3MjkxNDY3MzAsImlhdCI6MTcyODQ1NTUzMCwiaXNzIjoidG9rZW4tZW1pdHRlciIsImp0aSI6IjQ0NTIzODAwLWIwOTUtNDQwZS05YjVjLTE1ZTJjYTIxZWI3YiJ9.BXst9x6Ac4kYuYeqkXivXab1WY8GFpNuRcD2kAuVLumJSIE5QtzXsM76N_ekONawMvZ1D1uUx9-AEqeXulAugQ,pe.hm.com,/,1728887530,True,True,Lax,518,No Data,No Data,SAMEORIGIN,No Data,Yes
pe.hm.com,VtexWorkspace,master%3A-,pe.hm.com,/,1728541303,True,False,None,10,No Data,No Data,SAMEORIGIN,No Data,Yes
juntoz.com,ARRAffinity,6a967daf40512743dc4823c3f13f9a675cda74426e4545652aed59309203d719,.juntoz.com,/,,False,True,Lax,64,cloudflare,max-age=15552000; includeSubDomains,"SAMEORIGIN, SAMEORIGIN",No Data,Yes
juntoz.com,ARRAffinitySameSite,7c879457c65e5106552f3f5e8f2f74ee8a33a528985a97e1d4dc16b9ad92c58b,.juntoz.com,/,,True,True,None,64,cloudflare,max-age=15552000; includeSubDomains,"SAMEORIGIN, SAMEORIGIN",No Data,Yes
juntoz.com,cf_clearance,zmwZb77tdb0oERrp.Vnku0hkhP4PNG8aF2ViAZJ5iSY-1728455535-1.2.1.1-9rYLRDcO8JlZhfYlBT82BEy9EQKpNO4UWfGX5wKDtfVhrQauX2WCSazbv9tgru1gyQWhZ66h.lxWgh_mTMC7pJPcvPjO6odTMZ_lm__ku3EXa5fFOHG6LmpgB3vhSCDkAkGKAP.OItr3c0CvFXxK1rz5fT0XzXElJYAf76AsvcZZf_eVm64Ro3N3xC1Tir59NjIUHXhE5hkwxTxjo2llX5y8tspYBPzxsXRz4wjk2CCDBMlSA.TE.RBb3pJwdfU36I5GkTAY_suAGGIHFieS_XTUjBhZnDYzUmHdx1h2hB8TJmiR4Uiqrdu4pWz.gPuzuea_8x6jCg6FHqfNGwBJmyqTr9Id1DhszSj81_j2UqYK0v_8lMIBk5vvXqogumPM,.juntoz.com,/,1759991535,True,True,None,447,cloudflare,max-age=15552000; includeSubDomains,"SAMEORIGIN, SAMEORIGIN",No Data,Yes
juntoz.com,.AspNetCore.Antiforgery.IY8YtcU20Qo,CfDJ8G8kaWsOyAVOjAnkcHjes3R_1aqlZGfcpr6Q7OIyF4QI2I8IUCm4_pD78cjCcF0syJf2Czr8-LBRchuwHaojyceKyN2sd8-fn0ILjoxqcCFdsu6NkM8CfikSAGgsslktO2I_tA4Ok8X3NjUb82aJyEE,juntoz.com,/,,False,True,Strict,155,cloudflare,max-age=15552000; includeSubDomains,"SAMEORIGIN, SAMEORIGIN",No Data,Yes
xiaomiperu.com,__hssrc,1,.xiaomiperu.com,/,,False,False,Lax,1,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,__hstc,194936882.d0f0c3c53e5253982303f5c3ec0e1e7e.1728455546739.1728455546739.1728455546739.1,.xiaomiperu.com,/,1744007546,False,False,Lax,86,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,_ttp,3tEB7xqdbG0z3xU94mYpJ1KyeK8,.xiaomiperu.com,/,1762151546,False,False,Lax,27,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,__hssc,194936882.1.1728455546739,.xiaomiperu.com,/,1728457346,False,False,Lax,25,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,hubspotutk,d0f0c3c53e5253982303f5c3ec0e1e7e,.xiaomiperu.com,/,1744007546,False,False,Lax,32,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,_tt_enable_cookie,1,.xiaomiperu.com,/,1762151546,False,False,Lax,1,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,recently_viewed_product_previous,%7B%7D,xiaomiperu.com,/,1728541944,False,False,Lax,6,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,mage-messages,,xiaomiperu.com,/,1728541944,False,False,Lax,0,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,recently_viewed_product,%7B%7D,xiaomiperu.com,/,1728541944,False,False,Lax,6,cloudflare,No Data,SAMEORIGIN,No Data,Yes
xiaomiperu.com,_ga_XJEBW8FQ3L,GS1.1.1728455545.1.0.1728455545.60.0.0,.xiaomiperu.com,/,1763015545,False,False,Lax,38,cloudflare,No Data,SAMEORIGIN,No Data,Yes
